GEOID,B19013_001E,SUMLEVEL,ST,COUNTY,BLKGRP,COMPONENT,NAME,TRACT,,,
15000US060374013031,93482,150,6,37,1,0,Block Group 1, Census Tract 4013.03, Los Angeles County, California,401303
15000US060374013041,111607,150,6,37,1,0,Block Group 1, Census Tract 4013.04, Los Angeles County, California,401304
15000US060374013042,27122,150,6,37,2,0,Block Group 2, Census Tract 4013.04, Los Angeles County, California,401304
15000US060374013043,85094,150,6,37,3,0,Block Group 3, Census Tract 4013.04, Los Angeles County, California,401304
15000US060374013044,99118,150,6,37,4,0,Block Group 4, Census Tract 4013.04, Los Angeles County, California,401304
15000US060374013111,76607,150,6,37,1,0,Block Group 1, Census Tract 4013.11, Los Angeles County, California,401311
15000US060374013112,64188,150,6,37,2,0,Block Group 2, Census Tract 4013.11, Los Angeles County, California,401311
15000US060374013113,52386,150,6,37,3,0,Block Group 3, Census Tract 4013.11, Los Angeles County, California,401311
15000US060374013114,95216,150,6,37,4,0,Block Group 4, Census Tract 4013.11, Los Angeles County, California,401311
15000US060374013121,56944,150,6,37,1,0,Block Group 1, Census Tract 4013.12, Los Angeles County, California,401312
15000US060374013122,84032,150,6,37,2,0,Block Group 2, Census Tract 4013.12, Los Angeles County, California,401312
15000US060374015001,50692,150,6,37,1,0,Block Group 1, Census Tract 4015, Los Angeles County, California,401500
15000US060374015002,82708,150,6,37,2,0,Block Group 2, Census Tract 4015, Los Angeles County, California,401500
15000US060374015003,67841,150,6,37,3,0,Block Group 3, Census Tract 4015, Los Angeles County, California,401500
15000US060374016011,40227,150,6,37,1,0,Block Group 1, Census Tract 4016.01, Los Angeles County, California,401601
15000US060374016012,82765,150,6,37,2,0,Block Group 2, Census Tract 4016.01, Los Angeles County, California,401601
15000US060374016013,79024,150,6,37,3,0,Block Group 3, Census Tract 4016.01, Los Angeles County, California,401601
15000US060374016021,75944,150,6,37,1,0,Block Group 1, Census Tract 4016.02, Los Angeles County, California,401602
15000US060374016022,56136,150,6,37,2,0,Block Group 2, Census Tract 4016.02, Los Angeles County, California,401602
15000US060374016023,52679,150,6,37,3,0,Block Group 3, Census Tract 4016.02, Los Angeles County, California,401602
15000US060374016031,72656,150,6,37,1,0,Block Group 1, Census Tract 4016.03, Los Angeles County, California,401603
15000US060374016032,41484,150,6,37,2,0,Block Group 2, Census Tract 4016.03, Los Angeles County, California,401603
15000US060374017011,79250,150,6,37,1,0,Block Group 1, Census Tract 4017.01, Los Angeles County, California,401701
15000US060374017012,63603,150,6,37,2,0,Block Group 2, Census Tract 4017.01, Los Angeles County, California,401701
15000US060374017031,36738,150,6,37,1,0,Block Group 1, Census Tract 4017.03, Los Angeles County, California,401703
15000US060374017032,70403,150,6,37,2,0,Block Group 2, Census Tract 4017.03, Los Angeles County, California,401703
15000US060374017041,58056,150,6,37,1,0,Block Group 1, Census Tract 4017.04, Los Angeles County, California,401704
15000US060374017042,63750,150,6,37,2,0,Block Group 2, Census Tract 4017.04, Los Angeles County, California,401704
15000US060374017043,54016,150,6,37,3,0,Block Group 3, Census Tract 4017.04, Los Angeles County, California,401704
15000US060374018001,72287,150,6,37,1,0,Block Group 1, Census Tract 4018, Los Angeles County, California,401800
15000US060374018002,113352,150,6,37,2,0,Block Group 2, Census Tract 4018, Los Angeles County, California,401800
15000US060374018003,85303,150,6,37,3,0,Block Group 3, Census Tract 4018, Los Angeles County, California,401800
15000US060374019011,47012,150,6,37,1,0,Block Group 1, Census Tract 4019.01, Los Angeles County, California,401901
15000US060374019012,78500,150,6,37,2,0,Block Group 2, Census Tract 4019.01, Los Angeles County, California,401901
15000US060374019021,89833,150,6,37,1,0,Block Group 1, Census Tract 4019.02, Los Angeles County, California,401902
15000US060374019022,59375,150,6,37,2,0,Block Group 2, Census Tract 4019.02, Los Angeles County, California,401902
15000US060374019023,111118,150,6,37,3,0,Block Group 3, Census Tract 4019.02, Los Angeles County, California,401902
15000US060374019024,97875,150,6,37,4,0,Block Group 4, Census Tract 4019.02, Los Angeles County, California,401902
15000US060374020011,58661,150,6,37,1,0,Block Group 1, Census Tract 4020.01, Los Angeles County, California,402001
15000US060374020012,36786,150,6,37,2,0,Block Group 2, Census Tract 4020.01, Los Angeles County, California,402001
15000US060374020021,66394,150,6,37,1,0,Block Group 1, Census Tract 4020.02, Los Angeles County, California,402002
15000US060374020022,35391,150,6,37,2,0,Block Group 2, Census Tract 4020.02, Los Angeles County, California,402002
15000US060374020023,84821,150,6,37,3,0,Block Group 3, Census Tract 4020.02, Los Angeles County, California,402002
15000US060374021011,38848,150,6,37,1,0,Block Group 1, Census Tract 4021.01, Los Angeles County, California,402101
15000US060374021012,80714,150,6,37,2,0,Block Group 2, Census Tract 4021.01, Los Angeles County, California,402101
15000US060374021013,65610,150,6,37,3,0,Block Group 3, Census Tract 4021.01, Los Angeles County, California,402101
15000US060374021021,58750,150,6,37,1,0,Block Group 1, Census Tract 4021.02, Los Angeles County, California,402102
15000US060374021022,46528,150,6,37,2,0,Block Group 2, Census Tract 4021.02, Los Angeles County, California,402102
15000US060374021023,49327,150,6,37,3,0,Block Group 3, Census Tract 4021.02, Los Angeles County, California,402102
15000US060374022001,61389,150,6,37,1,0,Block Group 1, Census Tract 4022, Los Angeles County, California,402200
15000US060374022002,32460,150,6,37,2,0,Block Group 2, Census Tract 4022, Los Angeles County, California,402200
15000US060374022003,62197,150,6,37,3,0,Block Group 3, Census Tract 4022, Los Angeles County, California,402200
15000US060374023011,57703,150,6,37,1,0,Block Group 1, Census Tract 4023.01, Los Angeles County, California,402301
15000US060374023012,51500,150,6,37,2,0,Block Group 2, Census Tract 4023.01, Los Angeles County, California,402301
15000US060374023031,42208,150,6,37,1,0,Block Group 1, Census Tract 4023.03, Los Angeles County, California,402303
15000US060374023032,34961,150,6,37,2,0,Block Group 2, Census Tract 4023.03, Los Angeles County, California,402303
15000US060374023033,21816,150,6,37,3,0,Block Group 3, Census Tract 4023.03, Los Angeles County, California,402303
15000US060374023034,35667,150,6,37,4,0,Block Group 4, Census Tract 4023.03, Los Angeles County, California,402303
15000US060374023041,26857,150,6,37,1,0,Block Group 1, Census Tract 4023.04, Los Angeles County, California,402304
15000US060374023042,30130,150,6,37,2,0,Block Group 2, Census Tract 4023.04, Los Angeles County, California,402304
15000US060374024021,69300,150,6,37,1,0,Block Group 1, Census Tract 4024.02, Los Angeles County, California,402402
15000US060374024022,74833,150,6,37,2,0,Block Group 2, Census Tract 4024.02, Los Angeles County, California,402402
15000US060374024023,55517,150,6,37,3,0,Block Group 3, Census Tract 4024.02, Los Angeles County, California,402402
15000US060374024024,55909,150,6,37,4,0,Block Group 4, Census Tract 4024.02, Los Angeles County, California,402402
15000US060374024031,60987,150,6,37,1,0,Block Group 1, Census Tract 4024.03, Los Angeles County, California,402403
15000US060374024032,49464,150,6,37,2,0,Block Group 2, Census Tract 4024.03, Los Angeles County, California,402403
15000US060374024041,null,150,6,37,1,0,Block Group 1, Census Tract 4024.04, Los Angeles County, California,402404
15000US060374024051,41250,150,6,37,1,0,Block Group 1, Census Tract 4024.05, Los Angeles County, California,402405
15000US060374024052,68854,150,6,37,2,0,Block Group 2, Census Tract 4024.05, Los Angeles County, California,402405
15000US060374024053,55750,150,6,37,3,0,Block Group 3, Census Tract 4024.05, Los Angeles County, California,402405
15000US060374024061,22870,150,6,37,1,0,Block Group 1, Census Tract 4024.06, Los Angeles County, California,402406
15000US060374024062,70195,150,6,37,2,0,Block Group 2, Census Tract 4024.06, Los Angeles County, California,402406
15000US060374025011,45625,150,6,37,1,0,Block Group 1, Census Tract 4025.01, Los Angeles County, California,402501
15000US060374025012,38297,150,6,37,2,0,Block Group 2, Census Tract 4025.01, Los Angeles County, California,402501
15000US060374025021,47008,150,6,37,1,0,Block Group 1, Census Tract 4025.02, Los Angeles County, California,402502
15000US060374025022,36559,150,6,37,2,0,Block Group 2, Census Tract 4025.02, Los Angeles County, California,402502
15000US060374026001,89727,150,6,37,1,0,Block Group 1, Census Tract 4026, Los Angeles County, California,402600
15000US060374026002,51750,150,6,37,2,0,Block Group 2, Census Tract 4026, Los Angeles County, California,402600
15000US060374026003,65673,150,6,37,3,0,Block Group 3, Census Tract 4026, Los Angeles County, California,402600
15000US060374026004,26833,150,6,37,4,0,Block Group 4, Census Tract 4026, Los Angeles County, California,402600
15000US060374026005,56563,150,6,37,5,0,Block Group 5, Census Tract 4026, Los Angeles County, California,402600
15000US060374027021,28421,150,6,37,1,0,Block Group 1, Census Tract 4027.02, Los Angeles County, California,402702
15000US060374027022,40000,150,6,37,2,0,Block Group 2, Census Tract 4027.02, Los Angeles County, California,402702
15000US060374027023,47880,150,6,37,3,0,Block Group 3, Census Tract 4027.02, Los Angeles County, California,402702
15000US060374027024,38359,150,6,37,4,0,Block Group 4, Census Tract 4027.02, Los Angeles County, California,402702
15000US060374027031,31620,150,6,37,1,0,Block Group 1, Census Tract 4027.03, Los Angeles County, California,402703
15000US060374027032,66042,150,6,37,2,0,Block Group 2, Census Tract 4027.03, Los Angeles County, California,402703
15000US060374027051,80602,150,6,37,1,0,Block Group 1, Census Tract 4027.05, Los Angeles County, California,402705
15000US060374027052,63258,150,6,37,2,0,Block Group 2, Census Tract 4027.05, Los Angeles County, California,402705
15000US060374027061,44395,150,6,37,1,0,Block Group 1, Census Tract 4027.06, Los Angeles County, California,402706
15000US060374027062,63804,150,6,37,2,0,Block Group 2, Census Tract 4027.06, Los Angeles County, California,402706
15000US060374027063,78462,150,6,37,3,0,Block Group 3, Census Tract 4027.06, Los Angeles County, California,402706
15000US060374028011,22821,150,6,37,1,0,Block Group 1, Census Tract 4028.01, Los Angeles County, California,402801
15000US060374028012,56765,150,6,37,2,0,Block Group 2, Census Tract 4028.01, Los Angeles County, California,402801
15000US060374028013,40305,150,6,37,3,0,Block Group 3, Census Tract 4028.01, Los Angeles County, California,402801
15000US060374028031,34450,150,6,37,1,0,Block Group 1, Census Tract 4028.03, Los Angeles County, California,402803
15000US060374028032,39348,150,6,37,2,0,Block Group 2, Census Tract 4028.03, Los Angeles County, California,402803
15000US060374028041,38750,150,6,37,1,0,Block Group 1, Census Tract 4028.04, Los Angeles County, California,402804
15000US060374028042,48750,150,6,37,2,0,Block Group 2, Census Tract 4028.04, Los Angeles County, California,402804
15000US060374029021,44453,150,6,37,1,0,Block Group 1, Census Tract 4029.02, Los Angeles County, California,402902
15000US060374029022,55488,150,6,37,2,0,Block Group 2, Census Tract 4029.02, Los Angeles County, California,402902
15000US060374029031,42969,150,6,37,1,0,Block Group 1, Census Tract 4029.03, Los Angeles County, California,402903
15000US060374029041,56771,150,6,37,1,0,Block Group 1, Census Tract 4029.04, Los Angeles County, California,402904
15000US060374029042,53929,150,6,37,2,0,Block Group 2, Census Tract 4029.04, Los Angeles County, California,402904
15000US060374030001,51458,150,6,37,1,0,Block Group 1, Census Tract 4030, Los Angeles County, California,403000
15000US060374030002,51250,150,6,37,2,0,Block Group 2, Census Tract 4030, Los Angeles County, California,403000
15000US060374030003,65034,150,6,37,3,0,Block Group 3, Census Tract 4030, Los Angeles County, California,403000
15000US060374032001,null,150,6,37,1,0,Block Group 1, Census Tract 4032, Los Angeles County, California,403200
15000US060374033031,72917,150,6,37,1,0,Block Group 1, Census Tract 4033.03, Los Angeles County, California,403303
15000US060374033041,55625,150,6,37,1,0,Block Group 1, Census Tract 4033.04, Los Angeles County, California,403304
15000US060374033042,112240,150,6,37,2,0,Block Group 2, Census Tract 4033.04, Los Angeles County, California,403304
15000US060374033051,84291,150,6,37,1,0,Block Group 1, Census Tract 4033.05, Los Angeles County, California,403305
15000US060374033121,73214,150,6,37,1,0,Block Group 1, Census Tract 4033.12, Los Angeles County, California,403312
15000US060374033122,63527,150,6,37,2,0,Block Group 2, Census Tract 4033.12, Los Angeles County, California,403312
15000US060374033123,75938,150,6,37,3,0,Block Group 3, Census Tract 4033.12, Los Angeles County, California,403312
15000US060374033161,76667,150,6,37,1,0,Block Group 1, Census Tract 4033.16, Los Angeles County, California,403316
15000US060374033162,102896,150,6,37,2,0,Block Group 2, Census Tract 4033.16, Los Angeles County, California,403316
15000US060374033163,107454,150,6,37,3,0,Block Group 3, Census Tract 4033.16, Los Angeles County, California,403316
15000US060374033171,81453,150,6,37,1,0,Block Group 1, Census Tract 4033.17, Los Angeles County, California,403317
15000US060374033172,80893,150,6,37,2,0,Block Group 2, Census Tract 4033.17, Los Angeles County, California,403317
15000US060374033173,108103,150,6,37,3,0,Block Group 3, Census Tract 4033.17, Los Angeles County, California,403317
15000US060374033181,80529,150,6,37,1,0,Block Group 1, Census Tract 4033.18, Los Angeles County, California,403318
15000US060374033182,67045,150,6,37,2,0,Block Group 2, Census Tract 4033.18, Los Angeles County, California,403318
